what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.core.lib,1.5.0.r37x201206111201,"org.eclipse.wb.core.lib",1372901273231
started,bundle,org.eclipse.wb.core,1.5.0.r37x201206111201,"org.eclipse.wb.core",1372901273325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901273671
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1372901276467
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1372901277040
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1372901277258
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1372901278095
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372901280753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901282876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901285926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901288871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901296330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901300250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901303059
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901309133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901309182
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901312809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901313710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901320528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901345001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901352022
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372901357519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901362443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901369500
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901370122
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372901374702
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901377448
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1372901419536
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1372901422123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901423051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901426564
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1372901426899
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1372901427121
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1372901427675
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1372901427744
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1372901428049
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1372901428191
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1372901428331
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1372901428705
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1372901436998
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1372901437077
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901439810
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901440624
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901444029
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1372901444414
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1372901447686
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1372901447917
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1372901451332
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1372901454798
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901456896
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901458103
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1372901459413
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901461060
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901461607
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901462146
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901462723
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901463341
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901464318
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901465560
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1372901466505
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1372901466583
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901471595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901480153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901483215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901493464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901495079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901503826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901505253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901533576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901551811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901556739
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1372901561874
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1372901562008
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372901568491
started,bundle,org.eclipse.wb.os,1.5.0.r37x201206111201,"org.eclipse.wb.os",1372901571764
started,bundle,org.eclipse.wb.os.win32,1.5.0.r37x201206111201,"org.eclipse.wb.os.win32",1372901571816
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901584910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901590385
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901595258
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1372901610428
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1372901615176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901615210
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1372901615222
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1372901618608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901618641
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1372901618653
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1372901619481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901619514
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1372901619545
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901626336
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1372901644535
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1372901644559
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901653224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1372901662476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901691755
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901693704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901706543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901708227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372901713389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901755470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901911059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901911691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901912586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901914119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901914583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901924759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901931995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901953891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901954759
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901957221
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372901965774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901968125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901968827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901970356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901982490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372901997612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902004388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372902007443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902008373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902011877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902027201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902034755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902055629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902059571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902079668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902407501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902408978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902570588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902572569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902585535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902586086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902587276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902591433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902692781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902732926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902735082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902743997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902755590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902779944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902781641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372902810165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372902811286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372902862648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372902863697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372902874297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372902876498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372902881782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902892049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902906710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372902909042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902913440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902913545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902938503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902940051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902941480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902943664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902945838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902965607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902970868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902973365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372902974317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903006816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903012515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903037320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372903040142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903041327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903059549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903066041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903082907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903088227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903130322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903135589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903155039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372903168112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903169834
