what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1372852949649
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1372852949651
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1372852949663
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1372852949687
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1372852949695
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1372852949696
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1372852949699
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1372852949703
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1372852949705
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1372852949708
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1372852949711
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1372852949714
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1372852949721
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1372852949762
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1372852949764
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1372852949766
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1372852949771
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1372852949773
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1372852949781
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1372852949784
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1372852949788
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1372852949794
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1372852949796
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1372852949807
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1372852949811
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1372852949811
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1372852949823
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1372852949831
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1372852949836
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1372852949840
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1372852949846
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1372852949848
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1372852949852
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1372852949852
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1372852949856
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1372852949860
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1372852949864
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1372852949873
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1372852949887
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1372852949891
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1372852949895
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1372852949907
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1372852949917
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1372852949931
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1372852949941
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1372852949941
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1372852949952
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1372852949958
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1372852949969
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1372852949973
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1372852949982
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1372852949984
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1372852949985
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1372852949987
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1372852949996
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1372852950004
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1372852950004
started,bundle,com.collabnet.subversion.merge,3.0.11,"com.collabnet.subversion.merge",1372852950028
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1372852950040
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1372852950044
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1372852950052
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1372852950053
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1372852950065
os,sysinfo,,,"win32",1372852950070
arch,sysinfo,,,"x86_64",1372852950070
ws,sysinfo,,,"win32",1372852950070
locale,sysinfo,,,"zh_CN",1372852950070
processors,sysinfo,,,"2",1372852950070
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1372852950070
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1372852950070
java.specification.name,sysinfo,,,"Java Platform API Specification",1372852950070
java.specification.vendor,sysinfo,,,"Oracle Corporation",1372852950070
java.specification.version,sysinfo,,,"1.7",1372852950070
java.vendor,sysinfo,,,"Oracle Corporation",1372852950070
java.version,sysinfo,,,"1.7.0_07",1372852950070
java.vm.info,sysinfo,,,"mixed mode",1372852950070
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1372852950070
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1372852950070
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1372852950070
java.vm.specification.version,sysinfo,,,"1.7",1372852950070
java.vm.vendor,sysinfo,,,"Oracle Corporation",1372852950070
java.vm.version,sysinfo,,,"23.3-b01",1372852950070
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1372852950112
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1372852950466
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1372852950468
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1372852950711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372852959652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372852984097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372852985552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372852986321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372852986595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853091391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853097936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853105082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853131154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853157040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853179795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853454047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853469275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853473226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853515727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853523046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853534870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853536394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853571411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853573327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853576250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853578726
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1372853586139
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1372853586169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853621194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853622859
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1372853668963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372853684935
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1372853684994
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.6,"org.tigris.subversion.clientadapter.javahl",1372853685041
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.5.1,"org.tigris.subversion.clientadapter.svnkit",1372853685043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372853687308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372853747882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372853754393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853760538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853760691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853760838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853760988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853761147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853761319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853761511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853761724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853762160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372853762448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853783454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853787548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853824669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853826485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853846050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372853861092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372853936314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372853938799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372854028592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372854028633
started,bundle,org.eclipse.wb.core.lib,1.5.0.r37x201206111201,"org.eclipse.wb.core.lib",1372854048837
started,bundle,org.eclipse.wb.core,1.5.0.r37x201206111201,"org.eclipse.wb.core",1372854049046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372854049315
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372854050583
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1372854051641
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1372854051735
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1372854051738
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1372854051754
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1372854051757
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1372854051767
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1372901176576
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1372901176577
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1372901176631
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1372901176721
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1372901176858
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1372901176944
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1372901176990
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1372901177113
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1372901177167
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1372901177235
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1372901177314
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1372901177359
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1372901177406
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1372901177539
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1372901177595
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1372901177649
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1372901177659
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1372901177661
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1372901177663
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1372901177680
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1372901177683
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1372901177685
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1372901177721
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1372901177722
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1372901177723
